tischtuch,     cloth; tablecloth,
tischwein,     table vine,
titan,     titanium,
titanisch,    titanic,
titanit,     titanite,
titel,     caption; captions; cover; heading; title; titles; titular  Titel)      to bestow,
titelbild,     cover picture,
titelblatt,     title page,
titelblätter,     title pages,
titelhalter,     title holder; titleholder,
titelkampf,     title bout,
titelkämpfe,     title bouts,
titelrolle,     name part,
titelseite,     front page,
titelzeile,     head line; headline,
titrieren,    titrate,
titrierend,    titrating,
titriert,    titrates,
titrierte,    titrated,
titten,     boobs; tits,
titulieren,    to dub,
titulierend,    dubbing; titling,
tituliert,    dubs; titled,
titulierte,    dubbed,
toast,     toast,
toastbrot,     toast,
toastend,    toasting,
toaster,     toasters,
toastete,    toasted,
toastmeister,     toastmaster; toastmasters,
toben,    to bluster; to clamor; to rampage,
tobend,    blustering; clamoring; rampaging; raving; riotous; riotously; riotuos; uproarious; uproariously,
tobsucht,     raving madness,
tobsuchtsanfall,     fit of raving madness,
tobsuchtsanfälle,     fits of raving madness,
tobsüchtig,    raving mad,
tobt,    blusters; clamors; rampages,
tobte,    blustered; clamored; rampaged,
tochter,     daughter,
tochtergesellschaft,     subsidiary,
tochtergesellschaften,     subsidiaries,
tod,     death,
todernst,    deadly serious,
todesahnung,     presentiment of death,
todesangst,     mortal fear,
todesanzeige,     obituary notice,
todesanzeigen,     obituaries,
todesarten,     deaths,
todesengel,     angel of death,
todeserklärung,     declaration of death,
todeserklärungen,     declarations of death,
todesfall,     case of death,
todesfalle,     deathtrap,
todesfallversicherung,     assurancepayable at death,
todesfee,     banshee,
todesfeen,     banshees,
todesfälle,     cases of death; death; deaths,
todesgefahr,     danger of death,
todeskampf,     agony; death struggle,
todeskandidat,     doomed man,
todeskandidaten,     doomed men,
todesstoß,     death blow; deathblow,
todesstrafe,     capital punishment,
todesstöße,     deathblows,
todestag,     obit,
todesursache,     cause of death,
todesursachen,     causes of death,
todesurteil,     sentence of death,
todesverachtung,     defiance of death,
todeswunde,     mortal wound,
todeswunsch,     death wish,
todeswünsche,     death wishes,
todfeind,     deadly enemy,
todfeinde,     deadly enemies,
todgeweiht,    fey,
todkrank,    fatally ill,
todmüde,    dead tired; deadbeat; tired to death,
todschick,    posh; poshly; super,
todsicher,    dead sure,
todsünde,     mortal sin,
togo,    Togo     lavatory; restroom  ; toilet,
toiletten,     restrooms  ; toilets,
toilettenartikel,     toilet article; toilet articles,
toilettengarnitur,     toilet set,
toilettengarnituren,     toilet sets,
toilettenpapier,     toilet paper,
toilettensache,     toiletry,
toilettenseife,     toilet soap,
toilettenseifen,     toilet soaps,
toilettentisch,     toilet table,
toilettentische,     toilet tables,
toilette spülen,    to flush the toilett,
tokelau,    Tokelau     permissive; tolerantly,
tolerante,    permissively; tolerant,
tolerantere,    more tolerant,
toleranteste,    most tolerant,
toleranz,     permissiveness; tolerance,
toleranz  münzwesen,     remedy,
toll,    jazzy; mad; madcap; pippin  Toll!      wow!,
tollen,    romp,
tollend,    romping,
toller,    groovier; jazzier,
tolles ding,    blockbuster,
tollhaus,     bedlam; madhouse,
tollheit,     madness; rabidity,
tollhäuser,     bedlams,
tollkirsche,     deadly nightshade,
tollkirschen,     deadly nightshades,
tollkopf,     madcab,
tollkühn,    foolhardily; foolhardy,
tollkühnere,    more foolhardy,
tollkühnheit,     foolhardiness,
tollkühnheiten,     foolhardinesses,
tollkühnste,    most foolhardy,
tollst,    romp,
tollste,    grooviest; jazziest,
tollt,    romps,
tollte,    romped,
tollwut,     rabies,
tollwütig,    rabid; rabidly,
tolpatsch,     clumsy fellow; cub,
tomahawk,     tomahawk,
tomahawks,     tomahawks,
tomate,     tomato,
tomaten,     tomatoes,
tomatensauce,     ketchup,
tombak,    tombac,
tombola,     raffle,
ton,     audio; chime; sound; tone  Ton...      audio,
tonalität,     tonality,
tonarm,     tone arm,
tonarme,     tone arms,
tonart  musik,     key,
tonaufnahme,     sound recording,
tonaufzeichnungsgerät,     phonograph,
tonbad,     toning bath,
tonband,     audio tape; tape,
tonbandgerät,     tape recorder,
tonbandgeräte,     tape recorders,
tonbäder,     toning baths,
tondichtung,     tone poem,
tondichtungen,     tone poems,
tonerde,     alumina,
tonfall,     cadence,
tonfilm,     talkie,
tonfilme,     talkies,
tonfrequenz,     audio frequency     audio range,
tonfrequenzen,     audio frequencies,
tonfähigkeit,     sonorousness,
tonfälle,     cadences,
tonga,    Tonga     synthesizer,
ton  geol,     clay,
tongeräte,     audio equipment,
tongeschirr,     sonority,
tongeschirre,     sonorities,
tonhaltig,    clayey,
tonhöhe,     pitch; tone pitch,
tonhöhen,     tone pitches,
tonhöhenschwankung,     flutter,
tonhöhenschwankungen,     wow and flutter,
tonika,     tonic,
toningenieur,     sound engineer,
tonkunst,     musical art,
tonlage,     pitch,
tonleiter,     scale,
tonlich,    tonal,
tonliche,    tonally,
tonlose,    soundlessly,
tonlosere,    more soundless,
tonloseste,    most soundless,
tonnage,     tonnage,
tonne,     barrel,
tonne  gefäß,     barrel; cask,
tonne  massemaß,     ton,
tonnen,     tons,
tonnengehalt,     tonnage,
tonnengewölbe,     barrel vault,
tonnenlager,     spherical roller bearing,
tonnenweise,    in barrels,
tonpfeife,     clay pipe,
tonregler,     tone control; tone controls,
tonrundfunk,     radio-broadcasting; sound radio,
tonsilbe,     tone syllable,
tonsilben,     tone syllables,
tonspur,     sound track,
tonstreifen,     soundtrack; soundtracks,
tonstudio,     recording studio,
tonstärke,     level of sound,
tonsur,     tonsure,
tonsuren,     tonsures,
tontaube,     clay pigeon,
tontechnik,     audio engineering,
tontechniken,     audio engineerings,
tonverstärker,     sound amplifier,
tonware,     pottery,
tonwaren,     potteries,
tonwertrichtig,    orthochromatic; orthochromatical,
tools,     tools,
topas,     topaz,
topf,     pot,
topfhut,     clochehat,
topfpflanze,     potted plant,
topfvoll,    potful,
topograph,     topographer,
topographen,     topographers,
topographie,     topography,
topographien,     topographies,
topographisch,    topographic; topographical,
topographischen,    topographically,
topologe,     topologist,
topologen,     topologists,
topologie,     analysis situs,
topologie  math,       topology,
topologisch,    topological,
topologische,    topologically,
topologischer raum math,      topological space,
topp,     topmast,
toppmaste,     topmasts,
toppsegel,     topsail,
tor,     gate,
tore,     gates,
torf,     peat,
torfboden,     peat soil,
torfmoor,     peat bog; peatbog,
torfmoore,     peatbogs,
torfmull,     peat dust; sphagnum,
torheit,     folly; foolishness,
torheiten,     follies; foolishnesses,
torkelig,    tottery,
torkelige,    totteringly,
torkeln,    to lurch; to totter,
torkelnd,    lurching; tottering,
torkelt,    lurches; totters,
torkelte,    tottered,
torlatten,     cross bars,
torlauf,     slalom,
torlinie,     goal line,
torlinien,     goal lines,
torlos,    goalless; scoreless,
torläufe,     slaloms,
tornado,     tornado,
tornados,     tornadoes; tornados,
tornister,     knapsack; knapsacks; satchel; satchels,
torpediere,    torpedo,
torpedierend,    torpedoing,
torpediert,    torpedoes,
torpedierte,    torpedoed,
torpedierten,    torpedoed,
torpedoboot,     torpedo boat,
torpedoboote,     torpedo boats,
torpfosten,     door post; goalpost; goalposts,
torraum,     goalmouth,
torräume,     goalmouths,
torsionmodul,     modulus of torsion,
torsionsbruch,     torsion fracture,
torsionsfestigkeit,     torsional strength,
torsionskraft,     torsional force,
torsionsmoment,     torsional moment,
torsionsspannung,     torsional stress,
torsionsversuch  festigkeitsprüfung,     torsional test,
tor  sport,       goal,
torte,     fancy cake; pie; tart,
torten,     fancy cakes; pies; tarts,
tortenfüllung,     mincemeat,
tortenheber,     cake shovel,
torwart,     goal keeper; goalie; goalkeeper,
torwarte,     goal keepers,
tory,     tory,
tot,    dead,
totalausfall,     dead loss,
totalausverkauf,     clearance sale,
total blau,    drunk as a lord,
totale ableitung  math,       total derivative,
totale  film,     long shot,
total im arsch,        totalizer,
totalisatoren,     totalizers,
totalitär,    totalitarian,
totalitärere,    more totalitarian,
totalitäres system,    totalitarianism,
totalitäre systeme,    totalitarianisms,
totalitärste,    most totalitarian,
totalschaden,     write-off,
totems,     totems,
toten,    recovery,
totenbahre,     bier,
totenbett,     deathbed,
totenblasse,    deathly pale,
totenblässe,     deathly pallor,
totenfeier,     obsequies,
totenglocke,     knell,
totenglocken,     knells,
totengräber,     gravedigger,
totenliste,     death roll,
totenmaske,     death mask,
totenreich,     realm of the dead,
totensicher,    cocksure,
totenstarre,     mortis; rigor mortis,
totenstill,    deadly silent,
totenurne,     funeral urn,
totenwache,     death watch; deathwatch,
totenähnlich,    deathlike; deathly,
toter,    dead,
totes gewicht,    deadweight,
totgeboren,    stillborn,
totgeburt,     stillbirth; stillborn child,
totgeburten,     stillbirths; stillborn children,
totgelaufen,    fizzled out,
totgeschossen,    shot to death,
totgestellt,    feigned death,
totlaufen,    fizzle out,
totlaufend,    fizzling out,
totschießen,    to shoot to death,
totschießend,    shooting to death,
totschlag,     homicide; manslaughter,
totschläger,     killer; killers; manslayer,
totstellen,    to feign death,
totstellend,    feigning death,
totzeit,     dead time,
toupet,     toupee,
toupets,     toupees,
tour,     tour,
touren,     tours,
tourenlenker,     sport handlebars,
tourenrad,     roadster,
tourenwagen,     touring car,
tourenzahl,     number of revolutions,
tourenzähler,     revcounter; revolution counter,
tourist,     sightseer; tourist,
touristen,     sightseers; tourists,
tournee,     tour,
toxikologe,     toxicologist,
toxikologen,     toxicologists,
toxikologie,     toxicology,
toxikologisch,    toxicological,
toxikologische,    toxicologically,
trab,     trot,
trabant,     satellite,
trabant  auto,     Trabant,
trabantenstadt,     satellite town,
trabantenstädte,     satellite towns,
traber,     trotter; trotters,
trabrennen,     trotting     garb; livery; traditional costume,
trachten,     garbs; liveries,
tracht prügel,    flogging,
tradition,     tradition,
traditionell,    traditional; traditionally,
traditionellere,    more traditional,
traditionellste,    most traditional,
traditionen,     traditions,
traf,    met,
traf zusammen,    coincided; concurred,
tragbahre,     stretcher,
tragbahren,     stretchers,
tragbalken,     girder; girders,
tragbar,    portable; portably; sustainable; wearable,
tragbarere,    more portable,
tragbares sprechfunkgerät,    walkie-talkie,
tragbarkeit,     mobility; portability; wearability,
tragbarkeit  von risiken,     acceptability of risks,
tragbarste,    most portable,
trage,     hand barrow; stretcher,
tragen,    born; borne ; to absorb; to bear ;bore; to carry; to wear; to wear ;wore; worn   Tragen       barrows; stretchers,
tragend,    bearing; carrying; shouldering; sustaining; wearable; wearing,
tragfläche,     airfoil; wing,
tragflügelboot,     hydrofoil,
tragflügelboote,     hydrofoils,
tragfähigkeit,     load carrying capacity,
